sent_id,entity1,entity2,sent,processed_sent,label,soft_match_score,soft_match
TRAIN_SENT_ID_268464,单联全,冯一非,随后 ， 冯一非 与 单联全 推出 的 《 我 的 老爹 》 ， 同样 社会 反响强烈 ， 赞誉声 不绝于耳 。,人物二 人物一 推出  老爹   同样 社会 反响强烈  赞誉声 不绝于耳,-1,0.7789936767684089,-1
TRAIN_SENT_ID_249179,皮皮鲁,鲁西西,皮皮鲁 和 鲁西西 是 阿雅 、 曹轩宾 演唱 的 歌曲 ， 由苟庆 作词 ， 曹轩宾 作曲 。,人物一 人物二 阿雅  曹轩宾 演唱 歌曲  由苟庆 作词  曹轩宾 作曲,1,0.6125883110638323,0
TRAIN_SENT_ID_249027,吕洞宾,韩湘子,八仙 ， 即 铁拐李 、 汉 钟离 、 张果老 、 蓝采和 、 何仙姑 、 吕洞宾 、 韩湘子 、 曹国舅 ， 每年 他们 都 至少 有 两次 要 在 金母 仙 聚会 。,八仙  铁拐李  汉 钟离  张果老  蓝采和  何仙姑  人物一  人物二  曹国舅  每年 至少 两次 金母 仙 聚会,-1,0.7254651294814216,-1
TRAIN_SENT_ID_252546,颜回,孔子,孔子 回答 说 ： “ 有 一个 叫 颜回 的 学生 好学 ， 他 从不 迁怒于 别人 ， 也 从不 重犯 同样 的 过错 。,人物二 回答 说   一个 人物一 学生 好学  从不 迁怒于  从不 重犯 同样 过错,-1,0.5927806681600111,0
TRAIN_SENT_ID_277808,乌丫,丁铛,然而 ， 丁铛 的 械 力 、 乌丫 的 医道 、 寒信 的 智慧 以及 小镖 的 顽强 — — 坚信 胜利 的 心 与 心 之间 产生 的 羁绊 ， 将会 唤醒 奇迹 ！,人物二 械 力  人物一 医道  寒信 智慧 小镖 顽强   坚信 胜利 心 心 之间 产生 羁绊  将会 唤醒 奇迹,1,0.6038739002984146,0
TRAIN_SENT_ID_266059,张学思,张学良,张学思 ， 原籍 辽宁 海城 县 ， 1916 年 生于 奉天 ( 今 沈阳 ) ， 系 张作霖 之子 ， 张学良 之弟 。,人物一  原籍 辽宁 海城 县   年 生于 奉天  沈阳   系 张作霖 之子  人物二 之弟,1,0.7155029403752294,1
TRAIN_SENT_ID_250719,鲁西西,皮皮鲁,2005 年 ， 郑渊洁 的 儿子 郑亚旗 创办 《 皮皮鲁 》 漫画 杂志 ， 让 皮皮鲁 、 鲁西西 等 卡通人物 形象 再次 风靡 全国 。,年  郑渊洁 儿子 郑亚旗 创办  人物二  漫画 杂志  人物二  人物一 卡通人物 形象 再次 风靡 全国,1,0.7098921338717142,-1
TRAIN_SENT_ID_259731,李偲菘,李伟菘,李偲菘 是 李伟菘 的 孪生 弟弟 。,人物一 人物二 孪生 弟弟,1,0.7625051988495721,-1
TRAIN_SENT_ID_263373,武修文,武敦儒,杨过 ： 仅限于 与 对付 李莫愁 时 江湖 五绝 亲友 : 徒孙 ： 傻姑 （ 亲传 ） 武敦儒 、 武修文 、 陆冠英 、 郭 芙 、 郭襄 、 郭破虏 、 东邪 药师 派 门人,杨过  仅限于 对付 李莫愁 时 江湖 五绝 亲友  徒孙  傻姑  亲传  人物二  人物一  陆冠英  郭 芙  郭襄  郭破虏  东邪 药师 派 门人,1,0.5952559802038916,0
TRAIN_SENT_ID_284905,陆启铿,华罗庚,1961 年 ， 陆启铿 和 许以超 用 一些 反例 否定 了 华罗庚 猜想 。,年  人物一 许以超 反例 否定 人物二 猜想,-1,0.7877156933148702,-1
TRAIN_SENT_ID_252742,颜回,孔子,孔子 对 曰 ： “ 有 颜回 者 好学 ， 不 迁怒 不 贰 过 。,人物二 曰   人物一 好学  迁怒 贰,-1,0.6665199214014513,0
TRAIN_SENT_ID_268964,韩非,荀子,性恶论 以 法家 韩非 为例 : 韩非 主张 人性 恶比 荀子 更加 鲜明 彻底 。,性恶论 法家 人物一 为例  人物一 主张 人性 恶比 人物二 更加 鲜明 彻底,-1,0.7744504504733616,-1
TRAIN_SENT_ID_257811,林平之,岳不群,新建 页 面谈 岳不群 、 岳灵珊 、 林平之,新建 页 面谈 人物二  岳灵珊  人物一,-1,0.7924461735619439,-1
TRAIN_SENT_ID_252910,颜回,孔子,孔子 见状 ， 大为 赞赏 ， 对 颜回 的 人品 看 的 一清二楚 ， 自此 谁 再 诬陷 颜回 偷盗 ， 便 严加 惩治 ， 并 把 这件 事情 讲 给 众人 听 。,人物二 见状  大为 赞赏  人物一 人品 一清二楚  自此 诬陷 人物一 偷盗  便 严加 惩治  这件 事情 讲 众人 听,-1,0.6187809068581154,0
TRAIN_SENT_ID_284830,金正中,马小玲,在 第二部 中 姑姑 （ 马叮当 ） 死后 伤心 的 马小玲 又 迎来 亲手 杀死 徒弟 （ 金正中 ） 和 姑婆 （ 马丹娜 ） 魂飞魄散 。,第二部 中 姑姑  马叮当  死后 伤心 人物二 迎来 亲手 杀死 徒弟  人物一  姑婆  马丹娜  魂飞魄散,-1,0.7242339438862271,-1
TRAIN_SENT_ID_258146,刘星,夏雪,以 夏雪 、 刘星 为首 的 孩子 们 又 开始 了 “ 花园 保卫战 ” 。,人物二  人物一 为首 孩子  花园 保卫战,1,0.7568090915679931,-1
TRAIN_SENT_ID_267528,扈成,扈三娘,说 到 扈家庄 时 ， 便 说 庄主 扈太公 有 一个 儿子 飞天 虎 扈成 ， 和 一个 女儿 一丈 青 扈三娘 ， 使 两口 日月 双刀 ， 并称 她 “ 最 英雄 ” 。,说 扈家庄 时  便 说 庄主 扈太公 一个 儿子 飞天 虎 人物一  一个 女儿 一丈 青 人物二  两口 日月 双刀  并称  英雄,1,0.6361785263850771,0
TRAIN_SENT_ID_265461,薛谭,秦青,在 秦青 的 长期 精心 传授 下 ， 薛谭 终于 成为 了 一名 著名 的 歌唱家 。,人物二 长期 精心 传授  人物一 终于 成为 一名 著名 歌唱家,-1,0.687865411413127,0
TRAIN_SENT_ID_276115,黄立成,黄立行,洛城 三 兄弟 ， 大哥 ： 黄立成 ； 二哥 ： 黄立行 ； 表弟 ： 林智文 。,洛城 三 兄弟  大哥  人物一  二哥  人物二  表弟  林智文,1,0.7678584456443787,-1
TRAIN_SENT_ID_266690,龙幽,龙溟,为 追踪 毒影 ， 姜世离 之子 姜云凡 及 唐雨柔 、 龙幽 、 小蛮 误入 蜀山 禁洞 （ 流光 洞 ） ， 见到 苦 等 龙溟 的 凌波 的 魂魄 ， 得知 当年 盗鼎 之事 。,追踪 毒影  姜世离 之子 姜云凡 唐雨柔  人物一  小蛮 误入 蜀山 禁洞  流光 洞   见到 苦 人物二 凌波 魂魄  得知 当年 盗鼎 之事,1,0.7078844414816963,-1
TRAIN_SENT_ID_255186,赵海燕,赵本山,赵本山 赵海燕 田娃 刘小光 喜剧 短片 : 《 出奇制胜 》,人物二 人物一 田娃 刘小光 喜剧 短片   出奇制胜,-1,0.736942364109887,-1
TRAIN_SENT_ID_274627,石破天,史小翠,当船 快 到 海岸 时 ， 石破天 发现 正要 跳海 的 史小翠 与 阿 绣 ， 急忙 救 下 二人 。,当船 快 海岸 时  人物一 发现 正要 跳海 人物二 绣  急忙 救 二人,-1,0.5681556935968071,0
TRAIN_SENT_ID_252387,颜回,孔子,随师 周游 : 起因 : 颜回 在 其 人生 的 第二个 阶段 ， 约 十四年 的 时间 是 随 孔子 周游列国 。,随师 周游  起因  人物一 人生 第二个 阶段  约 十四年 时间 人物二 周游列国,-1,0.7550307366583082,-1
TRAIN_SENT_ID_266154,李昌镐,曹薰铉,韩国队 则 大幅 换 将 ， 李昌镐 因为 赛程 过密 没有 出场 ， 曹薰铉 率领 刘昌赫 、 徐能旭 、 姜勋 、 金哲中 、 李圣宰 和睦 镇硕 与 中国 七剑 抗衡 。,韩国队 大幅 换  人物一 赛程 过密 没有 出场  人物二 率领 刘昌赫  徐能旭  姜勋  金哲中  李圣宰 和睦 镇硕 中国 七剑 抗衡,-1,0.6131249131827519,0
TRAIN_SENT_ID_252821,颜回,孔子,颜回 走 了 ， 孔子 看着 颜回 的 背影 ， 心花怒放 地想 弹奏 一曲 。,人物一 走  人物二 看着 人物一 背影  心花怒放 地想 弹奏 一曲,-1,0.753566030661265,-1
TRAIN_SENT_ID_259794,李偲菘,李伟菘,新专辑 由 老战友 李偲菘 、 李伟菘 兄弟 、 包小柏 及 新 拍档 陈晓娟 、 薛忠铭 等 五位 音乐 人 联手 打造 ， 成绩 可望 超越 上 一张 。,新专辑 老战友 人物一  人物二 兄弟  包小柏 新 拍档 陈晓娟  薛忠铭 五位 音乐 联手 打造  成绩 可望 超越 一张,1,0.6660632552771732,0
TRAIN_SENT_ID_274065,南宫敬叔,孔子,连鲁 大夫 孟僖子 其子 孟懿子 和 南宫敬叔 来学礼 ， 可见 孔子 办学 已 名闻遐迩 。,连鲁 大夫 孟僖子 其子 孟懿子 人物一 来学礼  人物二 办学 名闻遐迩,-1,0.7479050199190775,-1
TRAIN_SENT_ID_264395,曾国潢,曾国藩,曾国藩 咸丰 十年 十月 二十四日 写给 四弟 曾国潢 的 家书,人物二 咸丰 十年 十月 二十四日 写给 四弟 人物一 家书,1,0.7034879429587002,1
TRAIN_SENT_ID_253847,赵合德,赵飞燕,这 对 姐妹花 的 惊人 性感 是 她们 的 制胜 法宝 ， 其艳名 远播 总让 人 联想 到 中国 历史 上 著名 的 美女 赵飞燕 、 赵合德 姐妹 或是 大乔小乔 。,姐妹花 惊人 性感 制胜 法宝  其艳名 远播 总让 联想 中国 历史 著名 美女 人物二  人物一 姐妹 大乔小乔,1,0.6663640162040447,0
TRAIN_SENT_ID_255300,卫夫人,王羲之,钟繇 是 今天 流行 的 楷书 的 创始者 ， 书法 界 有 一种 说法 ， 说 “ 书圣 ” 王羲之 的 书 法学 自卫 夫人 ， 而 卫夫人 学自 钟繇 。,钟繇 今天 流行 楷书 创始者  书法 界 一种 说法  说  书圣  人物二 书 法学 自卫 夫人  人物一 学自 钟繇,-1,0.7171573042869568,-1
TRAIN_SENT_ID_250662,鲁西西,皮皮鲁,皮皮鲁 和 鲁西西 的 故事 内容简介 : 皮皮鲁 和 鲁西西 是 双胞胎 兄妹 ， 他们 在 中国 的 孩子 中是 几乎 无人不晓 的 传奇人物 。,人物二 人物一 故事 内容简介  人物二 人物一 双胞胎 兄妹  中国 孩子 中是 几乎 无人不晓 传奇人物,1,0.6109125696379563,0
TRAIN_SENT_ID_266150,李昌镐,曹薰铉,第 3 局 模仿 之战 黑方 曹薰铉 白方 李昌镐,局 模仿 之战 黑方 人物二 白方 人物一,-1,0.7873504916826884,-1
TRAIN_SENT_ID_250643,鲁西西,皮皮鲁,哪怕 你 的 眼里 我们 只是 皮皮鲁 与 鲁西西 。,眼里 人物二 人物一,1,0.8335131380293105,-1
TRAIN_SENT_ID_255449,罗成,秦琼,罗成 的 好 ， 秦琼 最 懂 。,人物一  人物二 懂,1,0.825483485062917,-1
TRAIN_SENT_ID_267444,唐继虞,唐继尧,1912 年 （ 民国 元年 ） ， 其兄 唐继尧 任 贵州 都督 ， 唐继虞 任 贵州 军警 局局长 （ 翌年 ， 任 警察厅 厅长 ） 。,年  民国 元年   其兄 人物二 贵州 都督  人物一 贵州 军警 局局长  翌年  警察厅 厅长,1,0.7392061784349638,1
TRAIN_SENT_ID_264541,岳云鹏,郭德纲,（ 郭德纲 评 ） 岳云鹏 主要 作品 : 就是 闹着玩 的 人物 : 岳云鹏 排名第 89 :,人物二 评  人物一 主要 作品  闹着玩 人物  人物一 排名第,-1,0.7395525561438666,-1
TRAIN_SENT_ID_260580,金敬姬,金正日,金敬姬 出 生于 1946 年 5 月 ， 与 金正日 同 母所生 ， 因此 在 众多 的 兄弟姐妹 当中 ， 两人 的 感情 最要 好 。,人物一 出 生于  年  月  人物二 母所生  众多 兄弟姐妹 当中  两人 感情 最要,1,0.6870349974467836,0
TRAIN_SENT_ID_269522,龚因心,龚如心,龚因心 是 香港 华懋 集团 主席 龚如心 胞妹 。,人物一 香港 华懋 集团 主席 人物二 胞妹,1,0.7099055709510014,1
TRAIN_SENT_ID_255456,罗成,秦琼,"后来 罗成 对 他 的 结拜 二哥 秦琼 说 ： 有 机会 我 一定 要 在 那 歇马 的 的 滩头 建个 亭子 叫 "" 白鹭 亭 "" ， 感谢 那些 救命 的 白鹭 。",后来 人物一 结拜 二哥 人物二 说  机会 一定 歇马 滩头 建个 亭子  白鹭 亭   感谢 救命 白鹭,1,0.6443690452082403,0
TRAIN_SENT_ID_279510,殷梨亭,张三丰,张三丰 共收 有 七名 弟子 ： 宋远桥 、 俞莲舟 、 俞岱岩 、 张松溪 、 张翠山 、 殷梨亭 、 莫声谷 ， 合称 「 武当七侠 」 。,人物二 共收 七名 弟子  宋远桥  俞莲舟  俞岱岩  张松溪  张翠山  人物一  莫声谷  合称  武当七侠,-1,0.6647809435581339,0
TRAIN_SENT_ID_252469,颜回,孔子,出自 《 孔子 家语 · 颜回 》 。,出自  人物二 家语  人物一,-1,0.8248119155565897,-1
TRAIN_SENT_ID_262185,陈靖仇,陈辅,陈靖仇 是 陈国 后裔 ， 在 襁褓 时代 隋朝 四处 搜捕 陈国 遗族 时 ， 他 的 师父 陈辅 牺牲 了 自己 的 孙儿 ， 冒险 将 陈靖仇 替代 救出 。,人物一 陈国 后裔  襁褓 时代 隋朝 四处 搜捕 陈国 遗族 时  师父 人物二 牺牲 孙儿  冒险 人物一 救出,-1,0.6606456863469091,0
TRAIN_SENT_ID_286092,陆大有,岳不群,顶撞 岳不群 ， 点 瘸 林平之 ， 教训 小 师妹 ， 吓唬 陆大有 ， 等等等等 。,顶撞 人物二  点 瘸 林平之  教训 师妹  吓唬 人物一  等等等等,-1,0.7417856587304009,-1
TRAIN_SENT_ID_271297,吕祖俭,吕祖谦,吕祖谦 去世 后 ， 弟 吕祖俭 承兄志 传道 讲学 。,人物二 去世  弟 人物一 承兄志 传道 讲学,1,0.7429262638092041,-1
TRAIN_SENT_ID_271302,李思,李念,李思 被 爆 已婚 : 早 在 2009 年 ， 李念 在 接受 网易 新闻 采访 时候 就 提到 哥哥 已婚 。,人物一 爆 已婚  早  年  人物二 接受 网易 新闻 采访 提到 哥哥 已婚,1,0.7123988250206257,1
TRAIN_SENT_ID_262214,尤二姐,尤三姐,金陵 十二钗 副册 尤三姐 （ 情刚 ） : 尤三姐 ， 尤氏 继母 带来 的 女儿 ， 尤二姐 的 妹妹 。,金陵 十二钗 副册 人物二  情刚   人物二  尤氏 继母 带来 女儿  人物一 妹妹,1,0.6935753657900053,0
TRAIN_SENT_ID_255215,赵海燕,赵本山,相亲 简介 : 2011 年 辽视春 晚上 由 著名 笑星 赵本山 携 弟子 宋小宝 、 赵海燕 表演 的 小品 《 相亲 》 。,相亲 简介   年 辽视春 晚上 著名 笑星 人物二 携 弟子 宋小宝  人物一 表演 小品  相亲,-1,0.652484075776462,0
TRAIN_SENT_ID_276225,姜丽文,姜文杰,"2010 年 05 月 28 日 《 今日 VIP 》 - 《 姜文杰 , 姜丽文 , 秦沛 》",年  月  日  今日     人物二  人物一  秦沛,1,0.6423043937518679,0
TRAIN_SENT_ID_255452,罗成,秦琼,十二 根大 木柱 设门 六扇 三道 ， 门上 画有 秦琼 、 尉迟恭 、 杨林 、 罗成 、 程咬金 、 单雄信 六尊 像 为 三 对 门神 。,十二 根大 木柱 设门 六扇 三道  门上 画有 人物二  尉迟恭  杨林  人物一  程咬金  单雄信 六尊 三 门神,1,0.6589824721730989,0
TRAIN_SENT_ID_254269,张顺,张横,张顺 人物 生平 : 张顺 登场 : 张顺 的 首次 出现 书中 是 由 其兄 张横 介绍 。,人物一 人物 生平  人物一 登场  人物一 首次 出现 书中 其兄 人物二 介绍,1,0.7422479748725891,-1
TRAIN_SENT_ID_249057,吕洞宾,韩湘子,所以 有 铁拐李 的 拐杖 和 葫芦 、 蓝采和 的 箫 、 汉锺离 的 扇 、 吕洞宾 的 剑 、 张果老 的 鱼鼓 、 曹国舅 的 玉版 、 韩湘子 的 花篮 及 何仙姑 的 荷花 。,铁拐李 拐杖 葫芦  蓝采和 箫  汉锺离 扇  人物一 剑  张果老 鱼鼓  曹国舅 玉版  人物二 花篮 何仙姑 荷花,-1,0.7184818863868714,-1
TRAIN_SENT_ID_252828,颜回,孔子,宋真宗 追封 孔子 弟子 颜回 等 十人 公爵 ， 曾 参等 62 人 侯爵 ， 封先儒 左丘明 等 19 人 伯爵 。,宋真宗 追封 人物二 弟子 人物一 十人 公爵  参等  侯爵  封先儒 左丘明  伯爵,-1,0.7059301918950575,1
TRAIN_SENT_ID_252783,颜回,孔子,颜回 之 于 孔子 也 ， 犹曾 参之事父 也 。,人物一 人物二  犹曾 参之事父,-1,0.8307096428341336,-1
TRAIN_SENT_ID_262199,陈靖仇,陈辅,陈靖仇 ： 师承 陈辅 ， 水平 马马虎虎 。,人物一  师承 人物二  水平 马马虎虎,-1,0.8317110114627414,-1
TRAIN_SENT_ID_251928,张豪龙,张柏芝,张豪龙 一直 坚持 认为 ， 张柏芝 是 自己 的 启蒙 老师 ， 能够 有幸 接触 这项 运动 全靠 张柏芝 推荐 。,人物一 一直 坚持 认为  人物二 启蒙 老师  能够 有幸 接触 这项 运动 全靠 人物二 推荐,1,0.6716774640412166,0
TRAIN_SENT_ID_250386,赵飞燕,赵合德,赵飞燕 有个 妹妹 叫 赵合德 ， 比 她 更 迷人 ， 也 被 召 进宫 。,人物一 有个 妹妹 人物二  更 迷人  召 进宫,1,0.719976716571384,-1
TRAIN_SENT_ID_269582,张瑶萱,张瑶华,两人育 有 13 岁 的 大 女儿 张瑶华 和 9 岁 的 小女儿 张瑶萱 。,两人育  岁 女儿 人物二  岁 小女儿 人物一,1,0.6297715984541794,0
TRAIN_SENT_ID_255274,卫夫人,王羲之,据 《 笔势 传 》 记载 ， 书圣 王羲之 曾 “ 于 从 兄洽 处见 张昶 《 华岳 碑 》 ， 始知学 卫夫人 书 ， 徒费 年 月 耳 。,笔势 传  记载  书圣 人物二  兄洽 处见 张昶  华岳 碑   始知学 人物一 书  徒费 年 月 耳,-1,0.7387105570899115,-1
TRAIN_SENT_ID_269114,唐鉴军,赵本山,《 意外 收获 》 是 由 赵本山 的 爱徒 王小利 和 唐鉴军 、 赵海燕 及 田娃 等 表演 的 小品 。,意外 收获  人物二 爱徒 王小利 人物一  赵海燕 田娃 表演 小品,-1,0.5992693058375654,0
TRAIN_SENT_ID_263405,武修文,武敦儒,武敦儒 人物 经历 : 武敦儒 武敦儒 是 武三通 和 武三娘 所 生 ， 父母 希望 他 ， 连同 他 弟弟 武修文 ， 弃武 从文 ， 不 涉身 险恶 江湖 。,人物二 人物 经历  人物二 人物二 武三通 武三娘 生  父母 希望  弟弟 人物一  弃武 从文  涉身 险恶 江湖,1,0.7559879422187805,1
TRAIN_SENT_ID_275139,孙立荣,赵本山,她 就是 赵本山 门下 的 第一位 女弟子 孙立荣 ， 但 “ 赵氏 高徒 ” 的 名分 却是 她 自己 争取 来 的 。,人物二 门下 第一位 女弟子 人物一   赵氏 高徒  名分 却是 争取,-1,0.7603042165438334,-1
TRAIN_SENT_ID_252412,颜回,孔子,饱食终日 ， 无所用心 成语故事 : 春秋时期 ， 孔子 经常 教育 他 的 学生 向 颜回 学习 ， 不要 追慕 富贵 与 享受 ， 用心 读书 。,饱食终日  无所用心 成语故事  春秋时期  人物二 经常 教育 学生 人物一 学习  不要 追慕 富贵 享受  用心 读书,-1,0.6416778769986383,0
TRAIN_SENT_ID_259356,葛玄,左慈,左慈 、 葛玄 、 郑隐 尊奉 何神 ， 无 直接 材料 可 考 。,人物二  人物一  郑隐 尊奉 何神  直接 材料 考,-1,0.7811629626486036,-1
TRAIN_SENT_ID_264576,胡青牛,张无忌,1349 张无忌 遇 胡青牛 并学 医术 ， 初遇 周芷若 、 殷离 、 金花婆婆 。,人物二 遇 人物一 并学 医术  初遇 周芷若  殷离  金花婆婆,-1,0.6807237781327347,0
TRAIN_SENT_ID_284779,言达平,梅念笙,言达平 （ “ 陆地 神龙 ” 、 梅念笙 二 弟子 ） 【 天宁寺 中 被 戚长发 杀死 】,人物一   陆地 神龙   人物二 二 弟子   天宁寺 中 戚长发 杀死,-1,0.6773585368847025,0
TRAIN_SENT_ID_275503,庞林,庞统,庞林 亲属 : 庞林 兄 : 庞统 ， 刘备 重要 谋士 ， 辅助 刘备 取得 益州 。,人物一 亲属  人物一 兄  人物二  刘备 重要 谋士  辅助 刘备 取得 益州,1,0.7577186557981703,-1
TRAIN_SENT_ID_259374,葛玄,左慈,葛洪 《 抱朴子 · 金丹 篇 》 载 ， 左慈 是 葛玄 之师 。,葛洪  抱朴子  金丹 篇  载  人物二 人物一 之师,-1,0.7890592945946587,-1
TRAIN_SENT_ID_264589,凌波,凌音,凌音 回到 蜀山 时 ， 刚好 遇到 凌波 参与 盗鼎 事件 ， 震惊 的 凌音 始终 都 在 沉默 之中 。,人物二 回到 蜀山 时  刚好 遇到 人物一 参与 盗鼎 事件  震惊 人物二 始终 沉默 之中,1,0.6146160487470955,0
TRAIN_SENT_ID_274619,常赫志,常伯志,常赫志 、 常伯志 在 天下 掌门人 大会 中 救人 ， 倏来 倏去 ， 神出鬼没 ， 在 《 书剑 》 中 就 没有 这样 精彩 片段 。,人物一  人物二 天下 掌门人 大会 中 救人  倏来 倏去  神出鬼没   书剑  中 没有 精彩 片段,1,0.5727568618182478,0
TRAIN_SENT_ID_275721,赵一涵,赵一楠,妻子 马丽娟 ， 辽宁省 戏校 教师 ， 育有 一对 龙凤 双胞胎 ： 赵一楠 和 赵一涵 。,妻子 马丽娟  辽宁省 戏校 教师  育有 一对 龙凤 双胞胎  人物二 人物一,1,0.6889201690410746,0
TRAIN_SENT_ID_264551,胡青牛,张无忌,倚 ： 胡青牛 、 王难姑 （ 正 ） 张无忌 、 小昭 （ 邪 ） 朱九真 、 宋青书,倚  人物一  王难姑  正  人物二  小昭  邪  朱九真  宋青书,-1,0.6772080372119772,0
TRAIN_SENT_ID_276932,樊迟,孔子,樊迟 樊迟 墓 : 孔子 去世 后 ， 樊迟 同 闵子 ( 名损 ， 字子 骞 ) 和 宓子 ( 名 不齐 ， 字子 贱 ) 来棠 地 ( 今 鱼台县 境内 ) 办学 ， 传道 于 济水 一带 。,人物一 人物一 墓  人物二 去世  人物一 闵子  名损  字子 骞  宓子  名 不齐  字子 贱  来棠  鱼台县 境内  办学  传道 济水 一带,-1,0.7513728062311809,-1
TRAIN_SENT_ID_250578,鲁西西,皮皮鲁,舒克 舌战 贝塔 作者 介绍 : 郑渊洁 ， 他 创作 的 童话 人物 皮皮鲁 、 鲁西西 、 舒克 、 贝塔 和 罗克 成为 亿万 小朋友 心中 的 明星 ， 。,舒克 舌战 贝塔 作者 介绍  郑渊洁  创作 童话 人物 人物二  人物一  舒克  贝塔 罗克 成为 亿万 小朋友 心中 明星,1,0.5719265321205402,0
TRAIN_SENT_ID_272361,钱永刚,钱永真,国内 教育 体系 在 钱学森 的 子女 应该 上 大学 时 受到 极大 破坏 ， 使 钱学森 的 子女 钱永刚 、 钱永真 没有 得到 他们 堂兄弟 的 发展 环境 。,国内 教育 体系 钱学森 子女 应该 大学 时 极大 破坏  钱学森 子女 人物一  人物二 没有 得到 堂兄弟 发展 环境,1,0.5880642553855633,0
TRAIN_SENT_ID_274443,方如沁,方兰生,而 方兰生 钟情 于小 狐狸 襄铃 ， 却 因 襄铃 对 屠苏 的 一片痴心 和 二姐 方如沁 的 百般阻挠 变得 前路 未卜 。,人物二 钟情 于小 狐狸 襄铃  襄铃 屠苏 一片痴心 二姐 人物一 百般阻挠 变得 前路 未卜,1,0.6701587006963533,0
TRAIN_SENT_ID_282923,骆玉笙,韩永禄,刘宝全 白云鹏 阎秋霞 骆玉笙 韩永禄 孙书 筠 王文禄 金万昌 籍薇,刘宝全 白云鹏 阎秋霞 人物一 人物二 孙书 筠 王文禄 金万昌 籍薇,-1,0.7509561273786757,-1
TRAIN_SENT_ID_265729,李三思,李三省,特请 景天 名 之 ， 景天 以 “ 三思而后行 ” 名 长子 李三思 ， 以 “ 吾 日 三 省吾身 ” 名次 子 李三省 ， 以 “ 三 ” 字以 纪念 早夭 之弟 。,特请 景天 名  景天  三思而后行  名 长子 人物一   吾 日 三 省吾身  名次 子 人物二   三  字以 纪念 早夭 之弟,1,0.7329904543028938,-1
TRAIN_SENT_ID_251434,李瀚章,李鸿章,外祖母 是 李鸿章 之兄 李瀚章 的 孙女 。,外祖母 人物二 之兄 人物一 孙女,1,0.7881260991096497,-1
TRAIN_SENT_ID_252786,颜回,孔子,颜回 没有 办法 回答 ， 进入 内室 告诉 给 孔子 。,人物一 没有 办法 回答  进入 内室 告诉 人物二,-1,0.5835043746849586,0
TRAIN_SENT_ID_264583,凌波,凌音,凌波 心怀 苍生 ， 与 妹妹 凌音 同 为 蜀山 最受 期待 的 弟子 。,人物一 心怀 苍生  妹妹 人物二 蜀山 最受 期待 弟子,1,0.7077141298188103,-1
TRAIN_SENT_ID_274072,南宫敬叔,孔子,于是 南宫敬叔 对 鲁国 国君 说 ： “ 我 接受 父亲 的 嘱咐 说 ： ‘ 孔子 是 圣人 的 后代 ， 他 的 先祖 在 宋国 消亡 了 。,人物一 鲁国 国君 说   接受 父亲 嘱咐 说   人物二 圣人 后代  先祖 宋国 消亡,-1,0.7083449615372552,-1
TRAIN_SENT_ID_283485,俞莲舟,张三丰,武当派 历来 高手如云 ， 前有 张三丰 ， 后 又 宋远桥 、 俞莲舟 、 俞岱岩 等 。,武当派 历来 高手如云  前有 人物二  宋远桥  人物一  俞岱岩,-1,0.7871422370274862,-1
TRAIN_SENT_ID_259744,李偲菘,李伟菘,祁哲泉 作曲 人 : 李伟菘 李偲菘 纪利 男 随安 苏恒 RickyHo,祁哲泉 作曲  人物二 人物一 纪利 男 随安 苏恒,1,0.786854518784417,-1
TRAIN_SENT_ID_268975,韩非,荀子,无神论 中外 哲学 : 无神论 中国 哲学 : 中国 哲学史 上 的 无神论 ： 先秦 时期 出现 了 荀子 、 韩非 等 杰出 的 无神论者 。,无神论 中外 哲学  无神论 中国 哲学  中国 哲学史 无神论  先秦 时期 出现 人物二  人物一 杰出 无神论者,-1,0.5387860382425373,0
TRAIN_SENT_ID_256493,周武,周文,周公 ： 姓姬 名旦 ， 是 周文 王姬 昌 第四 子 ， 周武 王姬 发 的 弟弟 ， 曾 两次 辅佐 周武 王东 伐 纣王 ， 并 制作 礼乐 。,周公  姓姬 名旦  人物二 王姬 昌 第四 子  人物一 王姬 发 弟弟  两次 辅佐 人物一 王东 伐 纣王  制作 礼乐,1,0.7966037248742992,1
TRAIN_SENT_ID_257478,姜昆,马季,著名 曲艺 表演艺术家 马季 、 刘兰芳 、 姜昆 、 李金斗 等 以及 济南 的 曲艺界 名家 纷纷 前来 捧场 、 献艺 。,著名 曲艺 表演艺术家 人物二  刘兰芳  人物一  李金斗 济南 曲艺界 名家 纷纷 前来 捧场  献艺,-1,0.6584252838430733,0
TRAIN_SENT_ID_269568,辛敞,辛宪英,辛宪英 弟弟 : 辛敞 ： 字泰雍 ， 继嗣 都 乡侯 ， 官至 卫尉 。,人物二 弟弟  人物一  字泰雍  继嗣 乡侯  官至 卫尉,1,0.7559458825323316,-1
TRAIN_SENT_ID_250077,武敦儒,武修文,武敦儒 、 武修文 兄弟 拜 大侠 郭靖 为师 ， 虽 也 学过 “ 一阳指 ” ， 但 武功 近于 九指 神丐 洪七公 一派 刚猛 的 路子 。,人物一  人物二 兄弟 拜 大侠 郭靖 为师  学过  一阳指   武功 近于 九指 神丐 洪七公 一派 刚猛 路子,1,0.6876067806934488,0
