sent_id,entity1,entity2,sent,processed_sent,label,hard_match
TRAIN_SENT_ID_250118,武敦儒,武修文,靖 、 蓉 为 寻找 黄药师 ， 巧遇 武三通 之子 武敦儒 、 武修文 ， 杨康之 子 杨过 。,靖  蓉 寻找 黄药师  巧遇 武三通 之子 人物一  人物二  杨康之 子 杨过,1,0
TRAIN_SENT_ID_276970,樊迟,孔子,桥板 七十二条 ， 隐喻 孔子 七十二 贤人 ； 外行 第 7 条石 断为 两截 ， 象征 被 逐出 孔门 的 叛徒 樊迟 。,桥板 七十二条  隐喻 人物二 七十二 贤人  外行  条石 断为 两截  象征 逐出 孔门 叛徒 人物一,-1,0
TRAIN_SENT_ID_252739,颜回,孔子,其 遥想 和 赞美 的 是 贫而 好学 、 不事 稼穑 的 颜回 和 安贫乐道 的 孔子 ， 尤其 是 钦羡 古代 “ 耦而耕 ” 的 隐士 荷 蓧 翁 和 长 沮 、 桀溺 。,遥想 赞美 贫而 好学  不事 稼穑 人物一 安贫乐道 人物二  尤其 钦羡 古代  耦而耕  隐士 荷 蓧 翁 长 沮  桀溺,-1,0
TRAIN_SENT_ID_250092,武敦儒,武修文,弟子 ： 武修文 ， 武敦儒,弟子  人物二  人物一,1,0
TRAIN_SENT_ID_284217,莫小贝,莫小宝,莫小宝 角色 设定 : 身份 ： 衡山 派 掌门 ( 莫小贝 上 一任 ),人物二 角色 设定  身份  衡山 派 掌门  人物一 一任,1,0
TRAIN_SENT_ID_274685,冯国纶,冯国经,第六位 至 第十位 顺序 分别 为 米 高嘉 道理 、 吴光正 、 陈廷骅 、 冯国纶 及 冯国经 。,第六位 第十位 顺序 米 高嘉 道理  吴光正  陈廷骅  人物一 人物二,1,0
TRAIN_SENT_ID_271224,和硕温恪公主,和硕敦恪公主,海宽 之 女 ， 生 爱新觉罗 · 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,海宽 女  生 爱新觉罗  胤 祥  人物一  人物二,1,0
TRAIN_SENT_ID_263349,蔡夫人,蔡瑁,蔡瑁 见表持 疑不决 ， 乃暗 与 蔡夫人 商议 ， 即日 大会 众官 于 襄阳 ， 就 彼处 谋 之 。,人物二 见表持 疑不决  乃暗 人物一 商议  即日 大会 众官 襄阳  彼处 谋,1,0
TRAIN_SENT_ID_261166,王缙,王维,唐代宗 曾誉 之 为 “ 天下 文宗 ” （ 《 答 王缙 进 王维 集表 诏 》 ） 。,唐代宗 曾誉  天下 文宗    答 人物一 进 人物二 集表 诏,1,0
TRAIN_SENT_ID_261647,宋小宝,赵本山,赵本山 为了 降服 抽风 的 精神病 小偷 宋小宝 ， 一秒钟 变 唐僧 ， 举起手来 就 念咒 ， 现场 掌声如雷 。,人物二 降服 抽风 精神病 小偷 人物一  一秒钟 变 唐僧  举起手来 念咒  现场 掌声如雷,-1,0
TRAIN_SENT_ID_269443,刘伟,马季,《 送别 》 表演者 ： 刘伟 、 马季,送别  表演者  人物一  人物二,-1,0
TRAIN_SENT_ID_258133,刘星,夏雪,身份 ： 夏雪 和 夏雨 的 生父 ， 刘星 的 继父 。,身份  人物二 夏雨 生父  人物一 继父,1,0
TRAIN_SENT_ID_282812,陈俊凌,陈克忠,学大架 的 跟 陈照丕 ， 学小架 的 挑 了 陈伯祥 、 陈俊凌 、 陈启 亮 ， 跟着 陈克忠 学 。,学大架 陈照丕  学小架 挑 陈伯祥  人物一  陈启 亮  跟着 人物二 学,-1,0
TRAIN_SENT_ID_275970,马光陆,高占全,豫西 风情 （ 于林青 、 高占全 、 马光陆 曲 ）,豫西 风情  于林青  人物二  人物一 曲,-1,0
TRAIN_SENT_ID_264586,凌波,凌音,《 仙剑 奇侠传 五 》 凌音 、 凌波,仙剑 奇侠传 五  人物二  人物一,1,0
TRAIN_SENT_ID_259766,李偲菘,李伟菘,李偲菘 、 李伟菘 的 《 眼泪 成诗 》 对 孙燕姿 很 有 默契 的 掌握 ， 展现 了 歌手 在 歌唱 上 的 音乐 才华 。,人物一  人物二  眼泪 成诗  孙燕姿 默契 掌握  展现 歌手 歌唱 音乐 才华,1,0
TRAIN_SENT_ID_250349,赵飞燕,赵合德,赵飞燕 姊娣 （ 含 赵合德 ）,人物一 姊娣  含 人物二,1,0
TRAIN_SENT_ID_277526,王皇后,王守一,李静莉 饰演 王皇后 符厌 被 废 : 因为 皇后 无子 ， 地位 受损 ， 再 加上 姜皎 之 事 ， 让 皇后 之兄 王守一 很 害怕 ， 遂 导致 “ 符厌 事件 ” 发生 。,李静莉 饰演 人物一 符厌 废  皇后 无子  地位 受损  加上 姜皎 事  皇后 之兄 人物二 害怕  遂 导致  符厌 事件  发生,1,-1
TRAIN_SENT_ID_257502,姜昆,马季,马季 巧喻 点拨 姜昆,人物二 巧喻 点拨 人物一,-1,0
TRAIN_SENT_ID_274674,马冬晗,马冬昕,马冬晗 与 马冬昕 两姐妹 美貌 与 智慧 并重 ， 都 长得 非常 漂亮 。,人物一 人物二 两姐妹 美貌 智慧 并重  长得 非常 漂亮,1,0
TRAIN_SENT_ID_276928,樊迟,孔子,孔子 毫不客气 地 指责 想学种 庄稼 和 种菜 的 樊迟 是 小人 ， 可以 清楚 地 看出 他 的 教育 思想 。,人物二 毫不客气 指责 想学种 庄稼 种菜 人物一 小人  清楚 看出 教育 思想,-1,0
TRAIN_SENT_ID_277314,刘至翰,刘致妤,刘至翰 、 刘致妤,人物一  人物二,1,0
TRAIN_SENT_ID_251408,李瀚章,李鸿章,而 李文安 早早 地 就 安排 两个 儿子 李瀚章 和 李鸿章 去 拜 曾 为 师 ， 跟 其学 “ 经世之 学 ” ， 一旦 到 了 他们 要 奋发 进身 的 时候 ， 就 派 上 大用场 了 。,李文安 早早 安排 两个 儿子 人物一 人物二 拜 师  其学  经世之 学   奋发 进身  派 大用场,1,0
TRAIN_SENT_ID_255363,贾午,贾南风,贾午 政变 被 杀 : 贾南风 杀害 司马遹 后 ， 赵 王司马伦 借此 名义 发动 政变 ， 引兵 入宫 ， 先杀 贾谧 ， 再遣 齐王 司马冏 前往 废后 。,人物一 政变 杀  人物二 杀害 司马遹  赵 王司马伦 借此 名义 发动 政变  引兵 入宫  先杀 贾谧  再遣 齐王 司马冏 前往 废后,1,0
TRAIN_SENT_ID_268452,和硕敦恪公主,和硕温恪公主,他们 是 ： 怡 亲王 胤 祥 、 和硕温恪公主 、 和硕敦恪公主 。,怡 亲王 胤 祥  人物二  人物一,1,0
TRAIN_SENT_ID_253081,颜回,孔子,再 问 ： “ 孔子 和 颜回 的 快乐 在 什么 地方 ？ ”,问   人物二 人物一 快乐 地方,-1,0
TRAIN_SENT_ID_261328,罗松,罗成,与 罗松 是 同父异母 的 兄弟 ， 罗成 所 生二子 名 罗通 、 罗平 。,人物一 同父异母 兄弟  人物二 生二子 名 罗通  罗平,1,0
TRAIN_SENT_ID_284933,凤惊声,凤凰鸣,凤凰鸣 探查 灭境 邪源 ， 带回 被 魔化 的 恶海鲛祖 与 凤惊声 等 人 ， 并 委托 不二 做 寻 绯 羽怨 姬 救治 他们 。,人物二 探查 灭境 邪源  带回 魔化 恶海鲛祖 人物一  委托 不二 做 寻 绯 羽怨 姬 救治,-1,0
TRAIN_SENT_ID_258143,刘星,夏雪,刘星 和 夏雪 商量 ， 要 以身作则 ， 教育 这 两个 小孩 懂得 互相 包容 。,人物一 人物二 商量  以身作则  教育 两个 小孩 懂得 互相 包容,1,0
TRAIN_SENT_ID_274182,田虎,田猛,在 烈山 堂堂 主 田猛 葬礼 上 随着 堂主 田虎 前来 吊唁 。,烈山 堂堂 主 人物二 葬礼 堂主 人物一 前来 吊唁,1,0
TRAIN_SENT_ID_265561,张崇基,张崇德,首次 执导 的 MV 《 偿还 》 ， 由 香港 歌手 张崇基 、 张崇德 主唱 。,首次 执导   偿还   香港 歌手 人物一  人物二 主唱,1,0
TRAIN_SENT_ID_259377,葛玄,左慈,左慈 、 葛玄 、 郑隐 、 葛洪 等 道术 实践 的 目的 基本上 是 个人性 的 ， 而 葛巢甫 道术 实践 的 目的 在 很大 程度 上 超乎 自身 个人 范围 ， 涉及 全 社会 。,人物二  人物一  郑隐  葛洪 道术 实践 目的 基本上 个人性  葛巢甫 道术 实践 目的 很大 程度 超乎 个人 范围  涉及 全 社会,-1,0
TRAIN_SENT_ID_253846,赵合德,赵飞燕,成帝 本来 宠爱 赵飞燕 ， 后来 移情别恋 于 赵合德 。,成帝 本来 宠爱 人物二  后来 移情别恋 人物一,1,0
TRAIN_SENT_ID_254264,张顺,张横,左边 踊出 李俊 ， 张横 ， 张顺 ， 右边 出 踊出 阮家三 弟兄 ， 都 使 著 战船 ， 杀入 番 船队 里 。,左边 踊出 李俊  人物二  人物一  右边 出 踊出 阮家三 弟兄  著 战船  杀入 番 船队 里,1,0
TRAIN_SENT_ID_259930,周志文,周志康,周志文 和 周志康 ： 香港 艺员,人物一 人物二  香港 艺员,1,0
TRAIN_SENT_ID_265499,薛蝌,薛蟠,她 是 薛姨妈 的 侄女 ， 薛蝌 的 胞妹 ， 薛蟠 ， 薛宝钗 的 堂妹 。,薛姨妈 侄女  人物一 胞妹  人物二  薛宝钗 堂妹,1,0
TRAIN_SENT_ID_267588,骆赢,骆羽,第二局 骆羽 / 骆赢 展开 反击 ， 两人 加强 攻势 ， 开局 6 - 3 领先 。,第二局 人物二  人物一 展开 反击  两人 加强 攻势  开局    领先,1,0
TRAIN_SENT_ID_277562,袁承志,穆人清,孙仲君 却 在 此时 对付 青青 ， 袁承志 拼着 受 师兄 一掌 ， 护 了 青青 ， 紧急 关头 ， 穆人清 出现 ， 出面 训斥 ， 孙仲君 被 折剑 断指 ， 以示 惩戒 。,孙仲君 对付 青青  人物一 拼着 受 师兄 一掌  护 青青  紧急 关头  人物二 出现  出面 训斥  孙仲君 折剑 断指  以示 惩戒,-1,0
TRAIN_SENT_ID_275274,汤潮,赵本山,其中 ， 汤潮 与 小 沈阳 、 沈春阳 、 丫蛋 、 王金龙 等 打造 音乐 小品 《 真的 想 回家 》 惹 观众 洒泪 ， 值得一提的是 ， 该 作品 由 赵本山 亲自 把关 。,人物一 沈阳  沈春阳  丫蛋  王金龙 打造 音乐 小品  真的 想 回家  惹 观众 洒泪  值得一提的是  作品 人物二 亲自 把关,-1,0
TRAIN_SENT_ID_251891,曹薰铉,李昌镐,半决赛 ： 李昌镐 2 : 0 曹薰铉 赵治勋 2 : 0 聂卫平,半决赛  人物二    人物一 赵治勋    聂卫平,-1,0
TRAIN_SENT_ID_266152,李昌镐,曹薰铉,最终 曹薰铉 胜 李昌镐 夺冠 。,最终 人物二 胜 人物一 夺冠,-1,0
TRAIN_SENT_ID_275840,陆无双,李莫愁,曾斗 之 人 ： 李莫愁 、 公孙止 、 陆无双 、 程英 、 洪凌波,曾斗  人物二  公孙止  人物一  程英  洪凌波,-1,0
TRAIN_SENT_ID_251867,曹薰铉,李昌镐,横纲 李昌镐 ( 韩国 ) 曹薰铉 ( 韩国 ),横纲 人物二  韩国  人物一  韩国,-1,0
TRAIN_SENT_ID_259745,李偲菘,李伟菘,孙燕姿 孙燕姿 、 李伟菘 、 李偲菘 、 KenneC 《 是 时候 》,孙燕姿 孙燕姿  人物二  人物一,1,0
TRAIN_SENT_ID_262278,尤二姐,尤三姐,红楼 二 尤即 指 尤二姐 和 尤三姐 两个 人 。,红楼 二 尤即 指 人物一 人物二 两个,1,-1
TRAIN_SENT_ID_276920,樊迟,孔子,樊迟 向 孔子 请教 如何 种 庄稼 。,人物一 人物二 请教 种 庄稼,-1,0
TRAIN_SENT_ID_258822,张无忌,殷离,1984 ， 台湾 台视 ， 刘德凯 饰 张无忌 ， 刘玉璞 饰 赵敏 ， 喻可欣 饰 周芷若 ， 田丽 饰小昭 ， 刘德淑 饰 殷离 （ 蛛儿 ）,台湾 台视  刘德凯 饰 人物一  刘玉璞 饰 赵敏  喻可欣 饰 周芷若  田丽 饰小昭  刘德淑 饰 人物二  蛛儿,1,0
TRAIN_SENT_ID_255324,卫夫人,王羲之,一波三折 成语 出处 : 晋 · 王羲之 《 题 卫夫人 笔阵 图 》 ： “ 每作 一波 ， 常三过 折笔 。 ”,一波三折 成语 出处  晋  人物二  题 人物一 笔阵 图    每作 一波  常三过 折笔,-1,0
TRAIN_SENT_ID_266715,龙幽,龙溟,龙溟 演员 经超 魔界 夜叉 族 君主 ， 龙幽 的 哥哥 。,人物二 演员 经超 魔界 夜叉 族 君主  人物一 哥哥,1,0
TRAIN_SENT_ID_259646,公孙胜,罗真人,483 第五十三回 戴宗 智取 公孙胜 李逵 斧劈 罗真人,第五十三回 戴宗 智取 人物一 李逵 斧劈 人物二,-1,-1
TRAIN_SENT_ID_259654,公孙胜,罗真人,后 在 罗真人 指点 下 ， 公孙胜 、 马灵 至 马耳山 华光 庙 请 得 华光大帝 除得 此 鬼 。,人物二 指点  人物一  马灵 马耳山 华光 庙 请 华光大帝 除得 鬼,-1,0
TRAIN_SENT_ID_266137,李昌镐,曹薰铉,第三轮 ： 李昌镐 1 : 0 刘昌赫 曹薰铉 1 : 0 马晓春 赵治勋 1 : 0 金秀壮 聂卫平 1 : 0 林海峰,第三轮  人物一    刘昌赫 人物二    马晓春 赵治勋    金秀壮 聂卫平    林海峰,-1,0
TRAIN_SENT_ID_278071,马枪月,谷本夏,马枪月 角色 介绍 : 有 长期 流浪 的 僻 好 ， 收 了 谷本夏 为徒 。,人物一 角色 介绍  长期 流浪 僻  收 人物二 为徒,-1,1
TRAIN_SENT_ID_284307,郑好,王志涛,王志涛 — — 耿炎 、 刘江 舸 、 郑好,人物二   耿炎  刘江 舸  人物一,-1,0
TRAIN_SENT_ID_251545,楚碧痕,楚寒镜,迷宫 搜索 关键词 ： 三寒器 、 炎帝 神农 、 梭罗树 、 梭罗 果 、 楚碧痕 、 楚寒镜 、 月 幽之境 、 熔岩 兽王 、 炙炎石,迷宫 搜索 关键词  三寒器  炎帝 神农  梭罗树  梭罗 果  人物一  人物二  月 幽之境  熔岩 兽王  炙炎石,1,1
TRAIN_SENT_ID_265726,李三思,李三省,李三思 与 一 富家 小姐 相恋 ， 为求 师父 为 其 提亲 ， 四处 盗宝 ， 其弟 李三省 与 铁掌 门 的 铁掌 飞凤 在 余杭 成婚 。,人物一 富家 小姐 相恋  为求 师父 提亲  四处 盗宝  其弟 人物二 铁掌 门 铁掌 飞凤 余杭 成婚,1,-1
TRAIN_SENT_ID_277565,袁承志,穆人清,其子 袁承志 幸 被 部下 冒死 救出 ， 送往 华山 穆人清 门下 学艺 。,其子 人物一 幸 部下 冒死 救出  送往 华山 人物二 门下 学艺,-1,-1
TRAIN_SENT_ID_250425,赵飞燕,赵合德,赵飞燕 和 赵合德 是 被 阳阿公主 收留 ， 并非 定陶 太后,人物一 人物二 阳阿公主 收留  定陶 太后,1,0
TRAIN_SENT_ID_257592,毛泽民,毛泽东,第五次 反 围剿 失败 后 ， 毛泽东 率队 长征 ， 毛泽民 负责 转运 整个 红色 银行 的 财产 ， 毛泽覃 受命 转战 闽 赣 边界 。,第五次 反 围剿 失败  人物二 率队 长征  人物一 负责 转运 整个 红色 银行 财产  毛泽覃 受命 转战 闽 赣 边界,1,0
TRAIN_SENT_ID_252938,颜回,孔子,孔子 赞叹 颜回 吃 的 是 一 竹筐 饭 ， 喝 的 是 一瓢 水 ， 处之泰然 ， 自得其乐 。,人物二 赞叹 人物一 吃 竹筐 饭  喝 一瓢 水  处之泰然  自得其乐,-1,0
TRAIN_SENT_ID_259755,李偲菘,李伟菘,专辑 的 制作 人 是 李偲菘 、 李伟菘 、 阿弟仔 、 陈伟 、 萧敬腾 等 人 共同 担任 。,专辑 制作 人物一  人物二  阿弟仔  陈伟  萧敬腾 共同 担任,1,-1
TRAIN_SENT_ID_252789,颜回,孔子,儒家 四圣 ： 至圣 孔子 ， 复圣 颜回 ， 宗圣曾子 ， 亚圣孟子 ；,儒家 四圣  至圣 人物二  复圣 人物一  宗圣曾子  亚圣孟子,-1,0
TRAIN_SENT_ID_267155,靳月光,靳月华,他 的 两个 女儿 靳月光 、 靳月华 十分 美艳 。,两个 女儿 人物一  人物二 十分 美艳,1,-1
TRAIN_SENT_ID_249272,皮皮鲁,鲁西西,皮皮鲁 和红 沙发 音乐 城 内容梗概 : 鲁西西 用 听诊器 听到 家里 的 沙发 里 传出 了 音乐声 ， 音乐 非常 好听 。,人物一 和红 沙发 音乐 城 内容梗概  人物二 听诊器 听到 家里 沙发 里 传出 音乐声  音乐 非常 好听,1,0
TRAIN_SENT_ID_271739,朱聪,郭靖,朱聪 和 全金发 最先 上山 ， 见 郭靖 躺 在 地下 被 四人 夹击 ， 已 是 命 在 顷刻 ， 如何 不 急 ？,人物一 全金发 最先 上山  见 人物二 躺 地下 四人 夹击  命 顷刻  急,-1,0
TRAIN_SENT_ID_261677,程英,陆无双,9 、 程英 含泪 不语 ， 陆无双 却 又 叫 了 出来 ： “ 傻蛋 ， 你 … …,人物一 含泪 不语  人物二   傻蛋,1,0
TRAIN_SENT_ID_251406,李瀚章,李鸿章,李瀚章 正写 着 ， 李鸿章 回来 了 ， 拿 起 文件 一看 ， 大笑 ： “ 哥 ， 你 也 会 写 这个 吗 ？ ”,人物一 正写  人物二 回来  文件 一看  大笑   哥  会 写,1,0
TRAIN_SENT_ID_266703,龙幽,龙溟,随后 ， 调整 了 心态 的 龙幽 告别 龙溟 ， 并 表示 “ 路 还 很长 呢 ， 怎么 能 在 这里 就 停下 ” 。,调整 心态 人物一 告别 人物二  表示  路 很长  停下,1,0
TRAIN_SENT_ID_274312,习乾平,习近平,习乾平 ， 是 无产阶级 革命家 、 政治家 、 原 党和国家 领导人 习仲勋 之女 ， 现任 党和国家 主要 领导人 习近平 的 同父异母 的 姐姐 。,人物一  无产阶级 革命家  政治家  原 党和国家 领导人 习仲勋 之女  现任 党和国家 主要 领导人 人物二 同父异母 姐姐,1,1
TRAIN_SENT_ID_270779,徐若瑄,徐佩瑜,徐若瑄 把 自己 和 姐姐 徐佩瑜 的 合照 放 上 网站 ， 引起 网友 的 热烈 讨论 。,人物一 姐姐 人物二 合照 放 网站  引起 网友 热烈 讨论,1,0
TRAIN_SENT_ID_251522,陈辅,陈靖仇,陈辅 和 饕餮 同困伏 魔 山洞 ， 陈靖仇 月 河村 初遇 小雪 ， 6 月 （ 猜测 ） ， 黑 山镇 与 玉儿 相逢 。,人物一 饕餮 同困伏 魔 山洞  人物二 月 河村 初遇 小雪   月  猜测   黑 山镇 玉儿 相逢,-1,1
TRAIN_SENT_ID_275929,孙莹莹,孙芸芸,虽然 前夫 孙道存 比 她 抢先 结婚 ， 但 何念慈 得到 了 儿女 的 祝福 ， 孙莹莹 与 孙芸芸 都 出席 了 母亲 的 婚礼 并 在 婚礼 上 致词 祝福 母亲 。,前夫 孙道存 抢先 结婚  何念慈 得到 儿女 祝福  人物一 人物二 出席 母亲 婚礼 婚礼 致词 祝福 母亲,1,0
TRAIN_SENT_ID_273138,包道乙,郑彪,双魔 · 郑彪 包道乙 3 / 3 将 江南 方腊 / 155,双魔  人物二 人物一    江南 方腊,-1,0
TRAIN_SENT_ID_254270,张顺,张横,% 张家 兄弟 ： 张横 、 张顺 齐 上阵 ， 法术 攻击 增加 6,张家 兄弟  人物二  人物一 齐 上阵  法术 攻击 增加,1,0
TRAIN_SENT_ID_253825,赵合德,赵飞燕,尊 为 太后 : 佟丽娅版 赵飞燕 ( 17 张 ) 被 废 自杀 : 成帝 死 于 赵合德 床上 ， 朝野 震动 ， 群臣 声讨 赵氏 祸水 。,尊 太后  佟丽娅版 人物二   张  废 自杀  成帝 死 人物一 床上  朝野 震动  群臣 声讨 赵氏 祸水,1,0
TRAIN_SENT_ID_257806,林平之,岳不群,后 左冷禅 的 爪牙 劳德诺 出现 ， 邀请 林平之 加入 嵩山 左 盟主 的 阵营 ， 共同 反抗 岳不群 报仇 。,左冷禅 爪牙 劳德诺 出现  邀请 人物一 加入 嵩山 左 盟主 阵营  共同 反抗 人物二 报仇,-1,0
TRAIN_SENT_ID_270794,文媚儿,文韬,司徒剑南 第二十六 集 : 文媚儿 对 司徒静 恼羞成怒 ， 她 命令 文韬 务必 杀掉 司徒静 。,司徒剑南 第二十六 集  人物一 司徒静 恼羞成怒  命令 人物二 务必 杀掉 司徒静,1,0
TRAIN_SENT_ID_270818,伍天锡,伍云召,实力 在 伍天锡 之下 罗成 之上 ） ( 韩擒虎 能 挡 伍云召 十余 合 ， 与 魏文通 相当 ）,实力 人物一 之下 罗成 之上   韩擒虎 挡 人物二 十余 合  魏文通 相当,1,0
TRAIN_SENT_ID_252782,颜回,孔子,— — 孔子 与 颜回,人物二 人物一,-1,0
TRAIN_SENT_ID_262263,尤二姐,尤三姐,金陵 十二 副钗 另 一 说 : 金陵 十二钗 副册 为 ： 香菱 、 薛宝琴 、 尤二姐 、 尤三姐 、 邢岫烟 、 李纹 、 李绮 、 夏金桂 、 秋桐 、 平儿 、 龄 官 、 娇杏 ；,金陵 十二 副钗 说  金陵 十二钗 副册  香菱  薛宝琴  人物一  人物二  邢岫烟  李纹  李绮  夏金桂  秋桐  平儿  龄 官  娇杏,1,0
TRAIN_SENT_ID_259675,公孙胜,罗真人,二 仙山 ， 二仙 者 ， 我们 可以 推测 ， 可能 就是指 罗真人 、 清 道人 （ 公孙胜 ） 两位 北方 的 活神仙 。,二 仙山  二仙  推测  可能 就是指 人物二  清 道人  人物一  两位 北方 活神仙,-1,0
TRAIN_SENT_ID_270797,文媚儿,文韬,文章 、 文媚儿 、 文韬 、 太后 都 极力 反对 。,文章  人物一  人物二  太后 极力 反对,1,0
TRAIN_SENT_ID_272014,文姜,宣姜,— — 春秋 之 宣姜 、 文姜,春秋 人物二  人物一,1,0
TRAIN_SENT_ID_250572,鲁西西,皮皮鲁,皮皮鲁 、 鲁西西 、 罗克 、 舒克 、 贝塔 是 他 笔下 文学 形象 。,人物二  人物一  罗克  舒克  贝塔 笔下 文学 形象,1,0
TRAIN_SENT_ID_274187,田虎,田猛,蚩尤 堂堂 主 田虎 为 人 冲动 ， 一 见到 田猛 尸身 便 断定 是 出现 在 现场 又 急忙 逃走 的 盖聂 、 卫庄 所 为 ， 欲集 农家 上下 之力 杀死 二人 。,蚩尤 堂堂 主 人物一 冲动  见到 人物二 尸身 便 断定 出现 现场 急忙 逃走 盖聂  卫庄  欲集 农家 之力 杀死 二人,1,0
TRAIN_SENT_ID_255199,赵海燕,赵本山,演员 ： 赵本山 刘小光 田娃 赵海燕,演员  人物二 刘小光 田娃 人物一,-1,1
TRAIN_SENT_ID_282520,欧阳零,欧阳坤,《 斗 龙战士 》 — — 欧阳零 、 欧阳坤 、 天蝎星 龙 、 双鱼 星龙 、 射手 星龙 、 米拉,斗 龙战士    人物一  人物二  天蝎星 龙  双鱼 星龙  射手 星龙  米拉,1,0
TRAIN_SENT_ID_255342,沈东篱,沈南枝,又 一条 人影 缓缓 飘至 ， 看着 妹子 的 眼神 满是 宠 溺之色 ， 沈南枝 愤愤 住手 ， 拉着 沈东篱 的 胳膊 ： “ 哥 ， 明天 我 就 把 他 那 只 臭手 扔 了 喂狗 ！ ”,一条 人影 缓缓 飘至  看着 妹子 眼神 满是 宠 溺之色  人物二 愤愤 住手  拉着 人物一 胳膊   哥  明天 臭手 扔 喂狗,1,0
TRAIN_SENT_ID_275353,申公豹,元始天尊,申公豹 使出 断头 术 骗 姜子牙 的 封神榜 ， 被 元始天尊 阻止 。,人物一 使出 断头 术 骗 姜子牙 封神榜  人物二 阻止,-1,0
TRAIN_SENT_ID_261616,宋小宝,赵本山,20 . 小品 《 相亲 2 》 演员 ： 赵本山 、 宋小宝 、 赵海燕 、 李琳 相亲 2,小品  相亲   演员  人物二  人物一  赵海燕  李琳 相亲,-1,1
TRAIN_SENT_ID_253148,颜回,孔子,四配 塑像 位于 孔子 神龛 前 东西 两侧 ， 每 两位 一龛 ， 东为 颜回 、 孔伋 ， 西为 曾 参 、 孟轲 。,四配 塑像 位于 人物二 神龛 前 东西 两侧  两位 一龛  东为 人物一  孔伋  西为 参  孟轲,-1,0
TRAIN_SENT_ID_267153,靳月光,靳月华,为了 当官 ， 他 设法 将 自己 的 两个 女儿 靳月光 和 靳月华 ， 嫁给 了 皇帝 刘聪 。,当官  设法 两个 女儿 人物一 人物二  嫁给 皇帝 刘聪,1,0
TRAIN_SENT_ID_260715,王重阳,全真七子,王重阳 在 陕西 修道 后 赴 山东 宁海 传道 ， 收 全真七子 。,人物一 陕西 修道 赴 山东 宁海 传道  收 人物二,-1,0
TRAIN_SENT_ID_258159,刘星,夏雪,刘梅 人际关系 : 家人 ： 夏东海 （ 丈夫 ） 、 刘星 、 夏雨 （ 儿子 ） 、 夏雪 （ 女儿 ） 、 胡一统 （ 前夫 ）,刘梅 人际关系  家人  夏东海  丈夫   人物一  夏雨  儿子   人物二  女儿   胡一统  前夫,1,0
TRAIN_SENT_ID_264217,陈真,霍元甲,陈真 不但 身手 高超 ， 且 在 师父 霍元甲 突然 被 人 害死 后 ， 从 日本 回国 来 为 师父 申冤 ， 为 精 武馆 血耻 正名 。,人物一 身手 高超  师父 人物二 突然 害死  日本 回国 师父 申冤  精 武馆 血耻 正名,-1,-1
TRAIN_SENT_ID_271275,马季,侯宝林,这里 包括 马三立 、 马季 、 马志明 、 董湘昆 、 孙书 筠 、 花五宝 、 常宝华 、 侯宝林 等 几十位 艺术家 ， 他们 的 表演 曾令 观众 大饱 耳福 眼福 。,包括 马三立  人物一  马志明  董湘昆  孙书 筠  花五宝  常宝华  人物二 几十位 艺术家  表演 曾令 观众 大饱 耳福 眼福,-1,0
TRAIN_SENT_ID_257031,洪敬尧,洪荣宏,其中 与 前妻 生 的 三个 儿子 洪荣宏 、 洪敬尧 以及 洪荣 良 ， 目前 皆 从事 音乐 以及 演艺 相关 工作 。,前妻 生 三个 儿子 人物二  人物一 洪荣 良  目前 皆 从事 音乐 演艺 相关 工作,1,1
TRAIN_SENT_ID_261712,汤镇业,汤镇宗,主席团 主席 ： 胡珍 王荣宝 任麟 赵卫国 华清 文 黄少良 蔡照波 何 宏兴 汤镇业 汤镇宗 钟伟强,主席团 主席  胡珍 王荣宝 任麟 赵卫国 华清 文 黄少良 蔡照波 宏兴 人物一 人物二 钟伟强,1,0
TRAIN_SENT_ID_251836,梅超风,黄药师,"桃花 岛上 的 鸡毛蒜皮 , 让 梅超风 不再 那么 脑残 , 但是 不 保证 他们 真的 会 在 一起 , 因为 黄药师 才 是 主角 , 唯一 的 … …",桃花 岛上 鸡毛蒜皮  人物一 不再 脑残  保证 真的 会 一起  人物二 主角  唯一,-1,0
TRAIN_SENT_ID_269361,王中军,王中磊,血色 谍恋 幕后 制作 : 出品人 ： 王中军 王中磊,血色 谍恋 幕后 制作  出品人  人物一 人物二,1,0
TRAIN_SENT_ID_264226,陈真,霍元甲,该片 讲述 的 是 陈真 追查 师父 死因 ， 他 请 医生 验尸 ， 证实 师父 霍元甲 确系 藤 田刚 下毒 致死 。,该片 讲述 人物一 追查 师父 死因  请 医生 验尸  证实 师父 人物二 确系 藤 田刚 下毒 致死,-1,-1
TRAIN_SENT_ID_261593,宋小宝,赵本山,2013 ， 樱桃红 扮演 王云 ， 合作 演员 赵本山 ， 宋小宝 ， 沈春阳,樱桃红 扮演 王云  合作 演员 人物二  人物一  沈春阳,-1,1
TRAIN_SENT_ID_266041,贾珍,贾惜春,3 . 贾敬 生 贾珍 ( 长子 ) 、 贾惜春 ( 长女 ) ；,贾敬 生 人物一  长子   人物二  长女,1,0
TRAIN_SENT_ID_264601,凌波,凌音,凌音 凌波 姐妹 、 铁笔 拜入 蜀山 派 。,人物二 人物一 姐妹  铁笔 拜入 蜀山 派,1,0
